NominalReturn_BCOMTR,Long_Nominal_Returns,Short_Nominal_Returns,Close,SMA,Buy,L_Strategy_Return,L_Strategy_Balance,L_Strategy_Peak,L_Strategy_DD,L_momentum_signal,LS_Strategy_Return,LS_Strategy_Balance,LS_Strategy_Peak,LS_Strategy_DD,LS_momentum_signal,log_Strategy_Returns,expanding_volatility,momentum_z_score,normalized_momentum_z_score,absolute_normalized_momentum_z_score,Z_Long_Nominal_Returns,Z_Short_Nominal_Returns,Z_Strategy_Return,Z_Strategy_Balance,Z_Strategy_Peak,Z_Strategy_DD
0.0073,1.0073,0.9927,163.14,168.9417,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9927,91.76062256547641,100.81249619881238,-9.051873633335973,-1,0.0,0.007527131818652663,-770.7716750254149,-0.09739794454564625,0.09739794454564625,1.0008518034150675,0.9991481965849324,0.9991481965849324,99.22621677210081,100.33322142180054,-1.1070046496997321
0.0078,1.0078,0.9922,164.41,168.93673333333334,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9922,91.04488970946569,100.81249619881238,-9.76760648934669,-1,0.0,0.0074748187961504115,-605.5977351136113,-0.07651028948516202,0.07651028948516202,1.000759703967456,0.9992402960325439,0.9992402960325439,99.15083422154338,100.33322142180054,-1.1823872002571676
-0.0026,0.9974,1.0026,163.99,168.91886666666664,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,1.0026,91.2816064227103,100.81249619881238,-9.530889776102086,-1,0.0,0.0074235814806387634,-663.9472712088466,-0.08388908654931955,0.08388908654931955,0.9998010732473386,1.0001989267526614,1.0001989267526614,99.17055797501875,100.33322142180054,-1.1626634467817922
-0.0027,0.9973,1.0027,163.54,168.8956,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,1.0027,91.5280667600516,100.81249619881238,-9.284429438760782,-1,0.0,0.0073733835064551485,-726.3422545852068,-0.09177946496474007,0.09177946496474007,0.9997734994663169,1.0002265005336832,1.0002265005336832,99.19302015932576,100.33322142180054,-1.1402012624747897
0.0055,1.0055,0.9945,164.43,168.886,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9945,91.02466239287132,100.81249619881238,-9.787833805941062,-1,0.0,0.00732419020602967,-608.3949043720312,-0.07686401542187372,0.07686401542187372,1.000504787057306,0.999495212942694,0.999495212942694,99.14294880657422,100.33322142180054,-1.1902726152263199
0.004,1.004,0.996,165.1,168.88049999999998,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.996,90.66056374329983,100.81249619881238,-10.15193245551255,-1,0.0,0.00727596850928517,-519.5871855651291,-0.0656335210827695,0.0656335210827695,1.0003074560616876,0.9996925439383125,0.9996925439383125,99.11246670599007,100.33322142180054,-1.2207547158104717
0.0028,1.0028,0.9972,165.57,168.87146666666666,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9972,90.4067141648186,100.81249619881238,-10.405782033993788,-1,0.0,0.00722868685022651,-456.71734508228406,-0.05768309293160636,0.05768309293160636,1.0001837738590318,0.9998162261409682,0.9998162261409682,99.09425242550536,100.33322142180054,-1.2389689962951849
0.0089,1.0089,0.9911,167.04,168.86996666666667,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9911,89.60209440875171,100.81249619881238,-11.210401790060672,-1,0.0,0.007182315080119716,-254.7878568752759,-0.032147384947282295,0.032147384947282295,1.0005133795270913,0.9994866204729087,0.9994866204729087,99.0433794650577,100.33322142180054,-1.2898419567428476
-0.0007,0.9993,1.0007,166.92,168.87046666666666,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,1.0007,89.66481587483783,100.81249619881238,-11.147680323974555,-1,0.0,0.007136824386718548,-273.2961554016154,-0.0344879173313925,0.0344879173313925,0.9999774968305369,1.0000225031694632,1.0000225031694632,99.04560825501,100.33322142180054,-1.2876131667905497
-0.0004,0.9996,1.0004,166.85,168.86633333333333,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,1.0004,89.70068180118777,100.81249619881238,-11.111814397624613,-1,0.0,0.007092187219046916,-284.303455486656,-0.03587988441437383,0.03587988441437383,0.9999862048330674,1.0000137951669326,1.0000137951669326,99.04697460570982,100.33322142180054,-1.286246816090724
0.0016,1.0016,0.9984,167.12,168.86419999999998,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9984,89.55716071030587,100.81249619881238,-11.255335488506518,-1,0.0,0.007048377217291135,-247.46121642313534,-0.031220868702660307,0.031220868702660307,1.000057407815063,0.999942592184937,0.999942592184937,99.0412885353091,100.33322142180054,-1.2919328864914377
0.0088,1.0088,0.9912,168.6,168.86573333333334,False,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,0,0.9912,88.76905769605517,100.81249619881238,-12.043438502757212,-1,0.0,0.00700536914739678,-37.93280949828197,-0.004724212562133396,0.004724212562133396,1.0002747436445834,0.9997252563554165,0.9997252563554165,99.01407757073267,100.33322142180054,-1.319143851067878
0.0098,1.0098,0.9902,170.24,168.86456666666666,True,1.0,93.31278156262243,101.3598393312009,-8.047057768578469,1,0.9902,87.89912093063383,100.81249619881238,-12.913375268178555,1,0.0,0.006963138840001545,197.53064888377878,0.033818615552398075,0.033818615552398075,1.000046297283109,0.9999537027168911,0.9999537027168911,99.00949348795162,100.33322142180054,-1.3237279338489287
0.0131,1.0131000000000001,0.9869,172.48,168.8620333333333,True,1.0131000000000001,94.5351790010928,101.3598393312009,-6.824660330108102,1,1.0131000000000001,89.05059941482514,100.81249619881238,-11.76189678398724,1,0.013014937077494763,0.0070840918643606,510.7170736828441,0.08744103742505863,0.08744103742505863,1.0004430238637365,0.9995569761362636,1.0004430238637365,99.05335705630324,100.33322142180054,-1.2798643654973034
-0.0043,0.9957,1.0043,171.74,168.8544,True,0.9957,94.1286777313881,101.3598393312009,-7.231161599812808,1,0.9957,88.66768183734139,100.81249619881238,-12.144814361470992,1,-0.004309271588098403,0.007052859237559237,409.1390318174877,0.07004928547604768,0.07004928547604768,0.9996240035390722,1.0003759964609278,0.9996240035390722,99.01611334460706,100.33322142180054,-1.317108077193481
0.0034,1.0034,0.9966,172.32,168.847,True,1.0034,94.44871523567483,101.3598393312009,-6.911124095526077,1,1.0034,88.96915195558836,100.81249619881238,-11.843344243224024,1,0.003394233068015617,0.007025215975129897,494.3620256366237,0.084640797003895,0.084640797003895,1.0002381675706187,0.9997618324293814,1.0002381675706187,99.03969577177445,100.33322142180054,-1.2935256500260977
0.0129,1.0129,0.9871,174.54,168.8383,True,1.0129,95.66710366221503,101.3598393312009,-5.6927356689858755,1,1.0129,90.11685401581545,100.81249619881238,-10.695642182996934,1,0.012817503710614343,0.007132243978000004,799.4258213245864,0.13687249753481753,0.13687249753481753,1.0010918662813502,0.9989081337186497,1.0010918662813502,99.14783387610284,100.33322142180054,-1.1853875456977079
0.0033,1.0033,0.9967,175.11,168.8387666666667,True,1.0033,95.98280510430034,101.3598393312009,-5.377034226900562,1,1.0033,90.41423963406766,100.81249619881238,-10.398256564744727,1,0.0032945669494301114,0.007102718904231312,882.9341858928639,0.15117043767589824,0.15117043767589824,1.000451679241865,0.9995483207581352,1.000451679241865,99.19261689454054,100.33322142180054,-1.1406045272600096
0.004,1.004,0.996,175.8,168.84163333333333,True,1.004,96.36673632471754,101.3598393312009,-4.993103006483366,1,1.004,90.77589659260393,100.81249619881238,-10.036599606208455,1,0.003992021269537457,0.00707803864989836,983.0924936764225,0.16831910891050722,0.16831910891050722,1.0006046817507035,0.9993953182492964,1.0006046817507035,99.25259685978119,100.33322142180054,-1.0806245620193522
0.0078,1.0078,0.9922,177.18,168.8415,True,1.0078,97.11839686805034,101.3598393312009,-4.2414424631505625,1,1.0078,91.48394858602623,100.81249619881238,-9.328547612786153,1,0.007769737264360694,0.0070908539047093155,1175.9514597335144,0.20133958496234589,0.20133958496234589,1.001312889049502,0.998687110950498,1.001312889049502,99.38290450733304,100.33322142180054,-0.950316914467507
0.0002,1.0002,0.9998,177.22,168.83823333333333,True,1.0002,97.13782054742394,101.3598393312009,-4.22201878377696,1,1.0002,91.50224537574343,100.81249619881238,-9.310250823068955,1,0.0001999800026662447,0.007051564887327165,1188.6392312336363,0.2035119301923154,0.2035119301923154,1.0000402679169924,0.9999597320830075,1.0000402679169924,99.3869064498822,100.33322142180054,-0.9463149719183406
0.0035,1.0035,0.9965,177.84,168.83473333333333,True,1.0035,97.47780291933994,101.3598393312009,-3.882036411860966,1,1.0035,91.82250323455854,100.81249619881238,-8.989992964253844,1,0.003493889254255838,0.007023971532902574,1282.076190725299,0.21950980131196932,0.21950980131196932,1.0007122917556732,0.9992877082443269,1.0007122917556732,99.45769892396832,100.33322142180054,-0.8755224978322218
-0.0063,0.9937,1.0063,176.71,168.8239,True,0.9937,96.86369276094811,101.3598393312009,-4.49614657025279,1,0.9937,91.24402146418082,100.81249619881238,-9.568474734631565,1,-0.0063199287448193475,0.007013735255341304,1124.3794801057463,0.19250965419448876,0.19250965419448876,0.9986170882517346,1.0013829117482653,0.9986170882517346,99.32015770367092,100.33322142180054,-1.0130637181296294
0.0039,1.0039,0.9961,177.4,168.8306333333333,True,1.0039,97.24146116271581,101.3598393312009,-4.118378168485094,1,1.0039,91.59987314789113,100.81249619881238,-9.212623050921252,1,0.0038924147153438535,0.006989587678420453,1226.018909974279,0.2099119167312634,0.2099119167312634,1.0007507876513586,0.9992492123486415,1.0007507876513586,99.39472605160582,100.33322142180054,-0.9384953701947296
0.0131,1.0131000000000001,0.9869,179.71,168.85486666666668,True,1.0131000000000001,98.5153243039474,101.3598393312009,-2.8445150272535074,1,1.0131000000000001,92.79983148612851,100.81249619881238,-8.012664712683872,1,0.013014937077494763,0.007085204078167827,1532.0847802792396,0.26231518813373633,0.26231518813373633,1.0027498461091795,0.9972501538908205,1.0027498461091795,99.6680462523118,100.33322142180054,-0.665175169488748
-0.0082,0.9918,1.0082,178.25,168.87143333333333,True,0.9918,97.70749864465502,101.3598393312009,-3.652340686545884,1,0.9918,92.03887286794227,100.81249619881238,-8.773623330870109,1,-0.008233804927103542,0.007095854225687234,1321.6966369906445,0.2262934423519234,0.2262934423519234,0.9978490154573033,1.0021509845426966,0.9978490154573033,99.45366182542229,100.33322142180054,-0.8795595963782574
-0.0009,0.9991,1.0009,178.08,168.8924,True,0.9991,97.61956189587482,101.3598393312009,-3.740277435326078,1,0.9991,91.95603788236112,100.81249619881238,-8.856458316451267,1,-0.0009004052431641551,0.007059116856737471,1301.522582280393,0.2228393281665806,0.2228393281665806,0.9997963359018832,1.0002036640981167,0.9997963359018832,99.4334066850822,100.33322142180054,-0.8998147367183407
-0.009,0.991,1.009,176.49,168.91106666666667,True,0.991,96.74098583881195,101.3598393312009,-4.618853492388951,1,0.991,91.12843354141987,100.81249619881238,-9.684062657392516,1,-0.00904074465214907,0.007078576290199991,1070.686112944219,0.18331650865011756,0.18331650865011756,0.9979944460465008,1.002005553953499,0.9979944460465008,99.23398762319505,100.33322142180054,-1.0992337986054963
0.0006,1.0006,0.9994,176.6,168.9244666666667,True,1.0006,96.79903043031524,101.3598393312009,-4.560808900885661,1,1.0006,91.18311060154471,100.81249619881238,-9.629385597267671,1,0.0005998200719675495,0.007042999343946574,1089.8103149662213,0.1865908716096862,0.1865908716096862,1.00010998990519,0.9998900100948099,1.00010998990519,99.24490236008535,100.33322142180054,-1.0883190617151968
0.0035,1.0035,0.9965,177.22,168.94103333333334,True,1.0035,97.13782703682135,101.3598393312009,-4.222012294379553,1,1.0035,91.50225148865012,100.81249619881238,-9.310244710162266,1,0.003493889254255838,0.007017756515405988,1179.7170005103421,0.20198430452911287,0.20198430452911287,1.0006530680506338,0.9993469319493661,1.0006530680506338,99.30971603500498,100.33322142180054,-1.0235053867955628
-0.0084,0.9916,1.0084,175.72,168.95223333333334,True,0.9916,96.32186928971205,101.3598393312009,-5.0379700414888475,1,0.9916,90.73363257614547,100.81249619881238,-10.078863622666915,1,-0.008435478821101575,0.0070294575244348925,962.7722542090088,0.16483996560480926,0.16483996560480926,0.9983033318419554,1.0016966681580446,0.9983033318419554,99.14122040202393,100.33322142180054,-1.1920010197766118
-0.0205,0.9795,1.0205,172.12,168.94713333333334,True,0.9795,94.34727096927296,101.3598393312009,-7.012568361927947,1,0.9795,88.87359310833448,100.81249619881238,-11.938903090477908,1,-0.02071304159754157,0.00727879573386548,435.905441322459,0.07463211406899455,0.07463211406899455,0.9966207807051014,1.0033792192948985,0.9966207807051014,98.80620047712162,100.33322142180054,-1.5270209446789238
0.007,1.007,0.993,173.33,168.9438,True,1.007,95.00770186605786,101.3598393312009,-6.352137465143045,1,1.007,89.49570826009281,100.81249619881238,-11.316787938719571,1,0.006975613736425138,0.007281091626233481,602.4096694782277,0.10314024615511108,0.10314024615511108,1.000522424798483,0.999477575201517,1.000522424798483,98.85781928649476,100.33322142180054,-1.4754021353057851
0.0121,1.0121,0.9879,175.43,168.93513333333334,True,1.0121,96.15729505863716,101.3598393312009,-5.202544272563742,1,1.0121,90.57860633003993,100.81249619881238,-10.23388986877245,1,0.012027380212718455,0.007349007633473812,883.774652387536,0.15131433870537633,0.15131433870537633,1.0012479969784769,0.9987520030215231,1.0012479969784769,98.98119354626311,100.33322142180054,-1.3520278755374306
0.0102,1.0102,0.9898,177.21,168.93443333333335,True,1.0102,97.13809946823527,101.3598393312009,-4.221739862965634,1,1.0102,91.50250811460634,100.81249619881238,-9.30998808420604,1,0.010148331051815136,0.007385366207926769,1120.5357234397443,0.19185154284227274,0.19185154284227274,1.0015434062547948,0.9984565937452051,1.0015434062547948,99.13396173948946,100.33322142180054,-1.1992596823110802
-0.0016,0.9984,1.0016,176.94,168.9258,True,0.9984,96.98267850908609,101.3598393312009,-4.377160822114817,1,0.9984,91.35610410162298,100.81249619881238,-9.456392097189408,1,-0.0016012813669738792,0.007351239822169097,1090.1834512093599,0.18665475837954984,0.18665475837954984,0.9996930375314523,1.0003069624685477,0.9996930375314523,99.103531333877,100.33322142180054,-1.2296900879235437
0.0115,1.0115,0.9885,178.97,168.93476666666666,True,1.0115,98.09797931194058,101.3598393312009,-3.2618600192603253,1,1.0115,92.40669929879164,100.81249619881238,-8.405796900020746,1,0.01143437762566317,0.007403740945149496,1355.4273991593188,0.23206867721485042,0.23206867721485042,1.0021465297213648,0.9978534702786351,1.0021465297213648,99.31626000937737,100.33322142180054,-1.0169614124231714
-0.0011,0.9989,1.0011,178.78,168.93910000000002,True,0.9989,97.99007153469745,101.3598393312009,-3.369767796503453,1,0.9989,92.30505192956296,100.81249619881238,-8.507444269249419,1,-0.0011006054440330039,0.007369595856300761,1335.3378111754027,0.22862902505619564,0.22862902505619564,0.9997447244550637,1.0002552755449363,0.9997447244550637,99.29090699698244,100.33322142180054,-1.0423144248181018
-0.0015,0.9985,1.0015,178.51,168.94336666666666,True,0.9985,97.84308642739539,101.3598393312009,-3.5167529038055108,1,0.9985,92.16659435166864,100.81249619881238,-8.645901847143747,1,-0.0015011261262670914,0.00733647621446886,1303.9820553723318,0.22326042848663766,0.22326042848663766,0.9996570564624158,1.0003429435375844,0.9996570564624158,99.25685582208695,100.33322142180054,-1.076365599713597
0.0091,1.0091,0.9909,180.13,168.95523333333333,True,1.0091,98.73345851388471,101.3598393312009,-2.626380817316189,1,1.0091,93.00531036026882,100.81249619881238,-7.80718583854356,1,0.009058844488346146,0.007355910766641932,1519.1547343590325,0.26010136172791093,0.26010136172791093,1.0020316698992284,0.9979683301007716,1.0020316698992284,99.45851298835274,100.33322142180054,-0.8747084334478075
-0.006,0.994,1.006,179.05,168.95593333333332,True,0.994,98.1410577628014,101.3598393312009,-3.218781568399507,1,0.994,92.44727849810721,100.81249619881238,-8.365217700705173,1,-0.006018072325563021,0.00734379714745698,1374.5023812595475,0.23533461295279995,0.23533461295279995,0.9984393918296325,1.0015606081703674,0.9984393918296325,99.30329722037051,100.33322142180054,-1.0299242014300347
-0.0095,0.9905,1.0095,177.34,168.96003333333334,True,0.9905,97.2087177140548,101.3598393312009,-4.151121617146103,1,0.9905,91.5690293523752,100.81249619881238,-9.243466846437187,1,-0.009545412843531385,0.00736413298501388,1137.9434189632395,0.19483201300087097,0.19483201300087097,0.9977643211769485,1.0022356788230515,0.9977643211769485,99.08128694171575,100.33322142180054,-1.251934480084799
-0.0041,0.9959,1.0041,176.61,168.97023333333334,True,0.9959,96.81016197142716,101.3598393312009,-4.549677359773739,1,0.9959,91.19359633203045,100.81249619881238,-9.61889986678193,1,-0.004108428044543191,0.00734015073450369,1040.8187710307618,0.17820275185390286,0.17820275185390286,0.9992011887466964,1.0007988112533035,0.9992011887466964,99.0021396947149,100.33322142180054,-1.331081727085646
-0.0008,0.9992,1.0008,176.48,168.9857,True,0.9992,96.73271384185003,101.3598393312009,-4.627125489350874,1,0.9992,91.12064145496484,100.81249619881238,-9.691854743847543,1,-0.0008003201707691552,0.007307758233744076,1025.5265377273342,0.1755844819652969,0.1755844819652969,0.9998574377985169,1.000142562201483,0.9998574377985169,98.98802573172848,100.33322142180054,-1.3451956900720603
0.0156,1.0156,0.9844,179.22,169.00946666666667,True,1.0156,98.24174417778289,101.3598393312009,-3.118095153418011,1,1.0156,92.5421234616623,100.81249619881238,-8.270372737150083,1,0.015479570848386375,0.007422781878266009,1375.5669371384722,0.23551688159513764,0.23551688159513764,1.0027391179186587,0.9972608820813413,1.0027391179186587,99.25916560674291,100.33322142180054,-1.0740558150576334
0.0077,1.0077,0.9923,180.61,169.03810000000001,True,1.0077,98.99820560795183,101.3598393312009,-2.3616337232490707,1,1.0077,93.2546978123171,100.81249619881238,-7.5577983864952785,1,0.00767050630421974,0.007426062082334082,1558.2821516572671,0.2668005884855831,0.2668005884855831,1.0018134799882825,0.9981865200117175,1.0018134799882825,99.43917011722435,100.33322142180054,-0.8940513045761946
